date,posts_count
2025-06-24,100
2025-06-25,90
2025-06-26,86
2025-06-27,119
2025-06-28,75
2025-06-29,64
2025-06-30,79
2025-07-01,79
2025-07-02,99
2025-07-03,145
2025-07-04,74
2025-07-05,60
2025-07-06,89
2025-07-07,116
2025-07-08,113
2025-07-09,78
2025-07-10,87
2025-07-11,87
2025-07-12,70
2025-07-13,80
2025-07-14,110
2025-07-15,99
2025-07-16,93
2025-07-17,89
2025-07-18,90
2025-07-19,43
2025-07-20,66
2025-07-21,68
2025-07-22,86
2025-07-23,107
2025-07-24,90
2025-07-25,89
2025-07-26,55
2025-07-27,93
2025-07-28,87
2025-07-29,52
2025-07-30,54
2025-07-31,132
2025-08-01,207
2025-08-02,91
2025-08-03,39
2025-08-04,78
2025-08-05,69
2025-08-06,167
2025-08-07,208
2025-08-08,223
2025-08-09,196
2025-08-10,136
2025-08-11,188
2025-08-12,177
2025-08-13,158
2025-08-14,182
2025-08-15,691
2025-08-16,351
2025-08-17,199
2025-08-18,261
2025-08-19,211
2025-08-20,120
2025-08-21,156
2025-08-22,165
2025-08-23,92
2025-08-24,82
2025-08-25,75
2025-08-26,76
2025-08-27,85
2025-08-28,68
2025-08-29,105
2025-08-30,144
2025-08-31,122
2025-09-01,170
2025-09-02,167
2025-09-03,277
2025-09-04,108
2025-09-05,220
2025-09-06,91
2025-09-07,60
2025-09-08,102
2025-09-09,92
2025-09-10,76
2025-09-11,72
2025-09-12,68
2025-09-13,56
2025-09-14,38
2025-09-15,71
2025-09-16,105
2025-09-17,103
2025-09-18,165
2025-09-19,97
2025-09-20,53
2025-09-21,51
2025-09-22,122
2025-09-23,87
2025-09-24,96
2025-09-25,108
2025-09-26,82
2025-09-27,58
2025-09-28,59
2025-09-29,81
2025-09-30,104
2025-10-01,71
2025-10-02,337
2025-10-03,96
2025-10-04,90
2025-10-05,91
2025-10-06,92
2025-10-07,190
2025-10-08,118
2025-10-09,147
2025-10-10,177
2025-10-11,69
2025-10-12,80
2025-10-13,100
2025-10-14,74
2025-10-15,99
2025-10-16,260
2025-10-17,215
2025-10-18,80
2025-10-19,90
2025-10-20,131
2025-10-21,151
2025-10-22,141
2025-10-23,194
2025-10-24,127
2025-10-25,98
2025-10-26,138
2025-10-27,106
2025-10-28,94
2025-10-29,137
2025-10-30,109
2025-10-31,102
2025-11-01,53
2025-11-02,49
2025-11-03,72
2025-11-04,130
2025-11-05,164
2025-11-06,101
2025-11-07,92
2025-11-08,48
2025-11-09,50
2025-11-10,84
2025-11-11,76
2025-11-12,77
2025-11-13,80
2025-11-14,62
2025-11-15,67
2025-11-16,45
2025-11-17,63
2025-11-18,88
2025-11-19,120
2025-11-20,176
2025-11-21,171
2025-11-22,79
2025-11-23,76
2025-11-24,101
2025-11-25,87
2025-11-26,140
2025-11-27,221
2025-11-28,173
2025-11-29,79
2025-11-30,62
2025-12-01,148
2025-12-02,286
2025-12-03,159
2025-12-04,210
2025-12-05,147
2025-12-06,55
2025-12-07,58
2025-12-08,107
2025-12-09,150
2025-12-10,87
2025-12-11,156
2025-12-12,126
2025-12-13,43
2025-12-14,40
2025-12-15,81
2025-12-16,73
2025-12-17,177
2025-12-18,106
2025-12-19,599
2025-12-20,108
2025-12-21,121
2025-12-22,101
2025-12-23,69
2025-12-24,119
2025-12-25,113
2025-12-26,100
2025-12-27,136
2025-12-28,131
2025-12-29,311
2025-12-30,153
2025-12-31,133
2026-01-01,95
2026-01-02,72
2026-01-03,195
2026-01-04,87
2026-01-05,87
2026-01-06,96
2026-01-07,93
2026-01-08,81
2026-01-09,139
2026-01-10,43
2026-01-11,64
2026-01-12,60
2026-01-13,55
2026-01-14,88
2026-01-15,132
2026-01-16,92
2026-01-17,49
2026-01-18,60
2026-01-19,76
2026-01-20,96
2026-01-21,137
2026-01-22,149
2026-01-23,121
2026-01-24,44
2026-01-25,62
2026-01-26,67
2026-01-27,81
2026-01-28,99
2026-01-29,103
2026-01-30,113
2026-01-31,69
2026-02-01,41
2026-02-02,86
2026-02-03,100
2026-02-04,112
2026-02-05,86
2026-02-06,50
2026-02-07,33
2026-02-08,43
2026-02-09,54
2026-02-10,53
2026-02-11,97
2026-02-12,69
2026-02-13,80
2026-02-14,66
2026-02-15,59
2026-02-16,62
2026-02-17,58
2026-02-18,77
2026-02-19,92
2026-02-20,79
2026-02-21,50
2026-02-22,55
2026-02-23,80
2026-02-24,109
2026-02-25,73
2026-02-26,78
2026-02-27,80
2026-02-28,185
2026-03-01,164
2026-03-02,116
2026-03-03,112
2026-03-04,136
2026-03-05,104
2026-03-06,93
2026-03-07,70
2026-03-08,98
2026-03-09,137
2026-03-10,100
2026-03-11,93
2026-03-12,86
2026-03-13,80
2026-03-14,52
2026-03-15,69
2026-03-16,80
2026-03-17,75
2026-03-18,130
2026-03-19,96
2026-03-20,58
2026-03-21,43
2026-03-22,40
2026-03-23,75
2026-03-24,69
2026-03-25,68
2026-03-26,96
2026-03-27,70
2026-03-28,36
2026-03-29,38
2026-03-30,49
2026-03-31,61
2026-04-01,82
2026-04-02,75
2026-04-03,43
2026-04-04,36
2026-04-05,38
2026-04-06,67
2026-04-07,90
2026-04-08,78
2026-04-09,105
2026-04-10,80
2026-04-11,62
2026-04-12,55
2026-04-13,76
2026-04-14,66
2026-04-15,62
2026-04-16,60
2026-04-17,67
2026-04-18,27
2026-04-19,48
2026-04-20,46
2026-04-21,59
2026-04-22,79
2026-04-23,74
2026-04-24,11
