Topic,Timestamp,Frequency,Words
97,2024-05-14 00:00:00+00:00,1,уровень доверия_доверяют_доверии_доверия
98,2024-05-14 00:00:00+00:00,1,отношений россии_оскорбления_отношения россии_отношений рф
100,2024-05-14 00:00:00+00:00,3,грузию_грузии_грузия_оппозиции
102,2024-05-14 00:00:00+00:00,4,единой россии_партии единая_единая россия_партию
104,2024-05-14 00:00:00+00:00,1,шутка_события_поделился_человек
105,2024-05-14 00:00:00+00:00,1,дал интервью_журналисту_российского лидера_интервью
110,2024-05-14 00:00:00+00:00,4,участникам_обучение_обучения_время героев
116,2024-05-14 00:00:00+00:00,6,газопровода_северный поток_северного потока_терактов
118,2024-05-14 00:00:00+00:00,2,отставку_недоверия_отставка_отставке
119,2024-05-14 00:00:00+00:00,1,канцлера_украину_германией_канцлер
-1,2024-06-13 00:00:00+00:00,635,украину_власти_россию_переговоры
0,2024-06-13 00:00:00+00:00,54,российские войска_беспилотников_дронов_военные
1,2024-06-13 00:00:00+00:00,33,провел совещание_совещание_совещание членами_совета безопасности
2,2024-06-13 00:00:00+00:00,24,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-06-13 00:00:00+00:00,13,правительство рф_правительства_премьер министр_председатель правительства
4,2024-06-13 00:00:00+00:00,3,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-06-13 00:00:00+00:00,10,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2024-06-13 00:00:00+00:00,14,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2024-06-13 00:00:00+00:00,11,героя россии_герой россии_мужество героизм_героям
8,2024-06-13 00:00:00+00:00,1,украинскому урегулированию_переговоры_переговоров_переговорах
9,2024-06-13 00:00:00+00:00,11,персональных данных_персональных_информационной безопасности_данных
10,2024-06-13 00:00:00+00:00,24,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-06-13 00:00:00+00:00,2,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2024-06-13 00:00:00+00:00,2,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2024-06-13 00:00:00+00:00,8,имущества_изъяли_имущество_собственности
14,2024-06-13 00:00:00+00:00,11,движение ветераны_движения ветераны_ветераны_обратились
15,2024-06-13 00:00:00+00:00,3,израилем_иран_ирану_израиль
16,2024-06-13 00:00:00+00:00,17,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-06-13 00:00:00+00:00,9,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-06-13 00:00:00+00:00,4,святой_русского народа_русского_русское
19,2024-06-13 00:00:00+00:00,4,русских_каналов_каналы_русские
20,2024-06-13 00:00:00+00:00,2,сказала_спикера_призвала_спикер совета
21,2024-06-13 00:00:00+00:00,2,церемонию_ветеранов_движение ветераны_церемония
22,2024-06-13 00:00:00+00:00,3,молдавии_заседание_отставку_протестов
24,2024-06-13 00:00:00+00:00,7,контрактников_армию_военнослужащих_контракты
25,2024-06-13 00:00:00+00:00,4,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2024-06-13 00:00:00+00:00,7,армению_армения_армении_пашиняна
27,2024-06-13 00:00:00+00:00,2,си цзиньпином_цзиньпином_россия китай_си цзиньпин
28,2024-06-13 00:00:00+00:00,4,отставке_отставки_уволил_отставку
29,2024-06-13 00:00:00+00:00,7,поручений_поручения_ответственные_срок
30,2024-06-13 00:00:00+00:00,11,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2024-06-13 00:00:00+00:00,5,блогеров_подписчиков_блогеры_законопроект
36,2024-06-13 00:00:00+00:00,2,секретаря рф_назначен_заместителя_заместителем
38,2024-06-13 00:00:00+00:00,3,ввели санкции_новые санкции_санкциях_санкции отношении
40,2024-06-13 00:00:00+00:00,2,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2024-06-13 00:00:00+00:00,13,корея_переговоры_ходе визита_кореи
42,2024-06-13 00:00:00+00:00,1,заблокировали_заблокированы_заблокировал_заблокирован
44,2024-06-13 00:00:00+00:00,2,проинформировал_обстреле_стрельбы_глава государства
52,2024-06-13 00:00:00+00:00,3,рублей_идентичности_символа_русские
55,2024-06-13 00:00:00+00:00,1,министром_министров_пост министра_вице премьер
57,2024-06-13 00:00:00+00:00,6,ополчения_снят_фильмов_военкоров
60,2024-06-13 00:00:00+00:00,10,youtube_цензуры_ютуб_цензура
62,2024-06-13 00:00:00+00:00,3,возбуждено уголовное_уголовное дело_мятежа_это преступление
63,2024-06-13 00:00:00+00:00,2,кремлём_турцией_конфликта_турецких
66,2024-06-13 00:00:00+00:00,2,антироссийских_активистов_активисты_оппозиционеров
67,2024-06-13 00:00:00+00:00,7,флагом_флагами_международной арене_спортсменов
69,2024-06-13 00:00:00+00:00,2,ядерное оружие_применения ядерного_ядерного оружия_ядерное
70,2024-06-13 00:00:00+00:00,1,эфире_вещает_соловьёв live_трансляция
71,2024-06-13 00:00:00+00:00,4,льготы_тарифов_тарифы_льгот
72,2024-06-13 00:00:00+00:00,5,мечети_мусульман_мигрантов_религия
73,2024-06-13 00:00:00+00:00,11,индию_индией_премьер министра_индия
76,2024-06-13 00:00:00+00:00,1,отношения россии_обеспечить безопасность_обеспокоен_угрозах
77,2024-06-13 00:00:00+00:00,2,словакия_словакии_спецслужбы_украину
78,2024-06-13 00:00:00+00:00,3,российские активы_российских активов_санкций_конфисковать
79,2024-06-13 00:00:00+00:00,7,цензуры_цензура_youtube_русофобию
80,2024-06-13 00:00:00+00:00,5,польшу_польши_польша_поляки
81,2024-06-13 00:00:00+00:00,4,рекламе_рекламу_реклама_нарушении
84,2024-06-13 00:00:00+00:00,15,российский лидер_переговоры_орбан_переговоров
85,2024-06-13 00:00:00+00:00,2,замминистра обороны_министра обороны_министром обороны_министр обороны
90,2024-06-13 00:00:00+00:00,5,министр цифрового_меры поддержки_мер поддержки_министра обороны
92,2024-06-13 00:00:00+00:00,1,переговоры_переговоров_украину_санкций
95,2024-06-13 00:00:00+00:00,1,русский народ_русского народа_русские_победы
98,2024-06-13 00:00:00+00:00,1,отношений россии_оскорбления_отношения россии_отношений рф
101,2024-06-13 00:00:00+00:00,3,наши бойцы_мужества_бойцов_командира
102,2024-06-13 00:00:00+00:00,5,единой россии_партии единая_единая россия_партию
104,2024-06-13 00:00:00+00:00,3,шутка_события_поделился_человек
105,2024-06-13 00:00:00+00:00,1,дал интервью_журналисту_российского лидера_интервью
110,2024-06-13 00:00:00+00:00,3,участникам_обучение_обучения_время героев
118,2024-06-13 00:00:00+00:00,3,отставку_недоверия_отставка_отставке
-1,2024-07-13 00:00:00+00:00,684,украину_власти_россию_переговоры
0,2024-07-13 00:00:00+00:00,58,российские войска_беспилотников_дронов_военные
1,2024-07-13 00:00:00+00:00,62,провел совещание_совещание_совещание членами_совета безопасности
2,2024-07-13 00:00:00+00:00,18,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-07-13 00:00:00+00:00,10,правительство рф_правительства_премьер министр_председатель правительства
4,2024-07-13 00:00:00+00:00,5,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-07-13 00:00:00+00:00,5,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2024-07-13 00:00:00+00:00,31,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2024-07-13 00:00:00+00:00,7,героя россии_герой россии_мужество героизм_героям
9,2024-07-13 00:00:00+00:00,5,персональных данных_персональных_информационной безопасности_данных
10,2024-07-13 00:00:00+00:00,28,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-07-13 00:00:00+00:00,2,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2024-07-13 00:00:00+00:00,6,имущества_изъяли_имущество_собственности
14,2024-07-13 00:00:00+00:00,6,движение ветераны_движения ветераны_ветераны_обратились
15,2024-07-13 00:00:00+00:00,6,израилем_иран_ирану_израиль
16,2024-07-13 00:00:00+00:00,4,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-07-13 00:00:00+00:00,5,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-07-13 00:00:00+00:00,5,святой_русского народа_русского_русское
20,2024-07-13 00:00:00+00:00,13,сказала_спикера_призвала_спикер совета
21,2024-07-13 00:00:00+00:00,5,церемонию_ветеранов_движение ветераны_церемония
22,2024-07-13 00:00:00+00:00,2,молдавии_заседание_отставку_протестов
24,2024-07-13 00:00:00+00:00,1,контрактников_армию_военнослужащих_контракты
26,2024-07-13 00:00:00+00:00,1,армению_армения_армении_пашиняна
28,2024-07-13 00:00:00+00:00,3,отставке_отставки_уволил_отставку
29,2024-07-13 00:00:00+00:00,2,поручений_поручения_ответственные_срок
30,2024-07-13 00:00:00+00:00,2,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2024-07-13 00:00:00+00:00,32,блогеров_подписчиков_блогеры_законопроект
32,2024-07-13 00:00:00+00:00,2,кремлём_беспилотника_беспилотников_беспилотниками
33,2024-07-13 00:00:00+00:00,1,резолюцию_россию_резолюция_резолюции
35,2024-07-13 00:00:00+00:00,1,спецоперации украине_операции украине_спецоперация_военная операция
36,2024-07-13 00:00:00+00:00,4,секретаря рф_назначен_заместителя_заместителем
37,2024-07-13 00:00:00+00:00,1,сервисы_сервисов_интернет_интернета
38,2024-07-13 00:00:00+00:00,1,ввели санкции_новые санкции_санкциях_санкции отношении
40,2024-07-13 00:00:00+00:00,2,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2024-07-13 00:00:00+00:00,2,корея_переговоры_ходе визита_кореи
43,2024-07-13 00:00:00+00:00,1,белоруссией_белоруссию_белоруссия_белоруссии
45,2024-07-13 00:00:00+00:00,3,школьников_школьники_напали_справедливости
49,2024-07-13 00:00:00+00:00,4,флота_флот_помощник россии_угроз
50,2024-07-13 00:00:00+00:00,5,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2024-07-13 00:00:00+00:00,5,рублей_идентичности_символа_русские
55,2024-07-13 00:00:00+00:00,1,министром_министров_пост министра_вице премьер
56,2024-07-13 00:00:00+00:00,2,российский лидер_сирию_сирия_сирии
58,2024-07-13 00:00:00+00:00,1,топливо_топлива_бензин_нефтепродуктов
59,2024-07-13 00:00:00+00:00,11,тегеран_иран_иранской_тегерана
60,2024-07-13 00:00:00+00:00,10,youtube_цензуры_ютуб_цензура
62,2024-07-13 00:00:00+00:00,2,возбуждено уголовное_уголовное дело_мятежа_это преступление
65,2024-07-13 00:00:00+00:00,1,крымском мосту_крыму_крым_крыма
66,2024-07-13 00:00:00+00:00,1,антироссийских_активистов_активисты_оппозиционеров
67,2024-07-13 00:00:00+00:00,11,флагом_флагами_международной арене_спортсменов
70,2024-07-13 00:00:00+00:00,2,эфире_вещает_соловьёв live_трансляция
71,2024-07-13 00:00:00+00:00,5,льготы_тарифов_тарифы_льгот
79,2024-07-13 00:00:00+00:00,10,цензуры_цензура_youtube_русофобию
80,2024-07-13 00:00:00+00:00,1,польшу_польши_польша_поляки
85,2024-07-13 00:00:00+00:00,1,замминистра обороны_министра обороны_министром обороны_министр обороны
86,2024-07-13 00:00:00+00:00,1,ракетами_ракеты_вооружения_вооружений
92,2024-07-13 00:00:00+00:00,1,переговоры_переговоров_украину_санкций
94,2024-07-13 00:00:00+00:00,1,google_нарушают_сервисов_грозят
96,2024-07-13 00:00:00+00:00,1,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
97,2024-07-13 00:00:00+00:00,2,уровень доверия_доверяют_доверии_доверия
98,2024-07-13 00:00:00+00:00,2,отношений россии_оскорбления_отношения россии_отношений рф
100,2024-07-13 00:00:00+00:00,1,грузию_грузии_грузия_оппозиции
101,2024-07-13 00:00:00+00:00,3,наши бойцы_мужества_бойцов_командира
102,2024-07-13 00:00:00+00:00,4,единой россии_партии единая_единая россия_партию
104,2024-07-13 00:00:00+00:00,4,шутка_события_поделился_человек
110,2024-07-13 00:00:00+00:00,3,участникам_обучение_обучения_время героев
115,2024-07-13 00:00:00+00:00,2,цели будут_будут достигнуты_поставленных целей_спецоперация
118,2024-07-13 00:00:00+00:00,2,отставку_недоверия_отставка_отставке
-1,2024-08-12 00:00:00+00:00,629,украину_власти_россию_переговоры
0,2024-08-12 00:00:00+00:00,82,российские войска_беспилотников_дронов_военные
1,2024-08-12 00:00:00+00:00,42,провел совещание_совещание_совещание членами_совета безопасности
2,2024-08-12 00:00:00+00:00,15,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-08-12 00:00:00+00:00,17,правительство рф_правительства_премьер министр_председатель правительства
4,2024-08-12 00:00:00+00:00,9,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-08-12 00:00:00+00:00,2,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2024-08-12 00:00:00+00:00,11,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2024-08-12 00:00:00+00:00,1,героя россии_герой россии_мужество героизм_героям
9,2024-08-12 00:00:00+00:00,3,персональных данных_персональных_информационной безопасности_данных
10,2024-08-12 00:00:00+00:00,17,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-08-12 00:00:00+00:00,5,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2024-08-12 00:00:00+00:00,6,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2024-08-12 00:00:00+00:00,6,имущества_изъяли_имущество_собственности
14,2024-08-12 00:00:00+00:00,7,движение ветераны_движения ветераны_ветераны_обратились
15,2024-08-12 00:00:00+00:00,1,израилем_иран_ирану_израиль
16,2024-08-12 00:00:00+00:00,5,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-08-12 00:00:00+00:00,6,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-08-12 00:00:00+00:00,3,святой_русского народа_русского_русское
19,2024-08-12 00:00:00+00:00,3,русских_каналов_каналы_русские
21,2024-08-12 00:00:00+00:00,1,церемонию_ветеранов_движение ветераны_церемония
22,2024-08-12 00:00:00+00:00,2,молдавии_заседание_отставку_протестов
25,2024-08-12 00:00:00+00:00,2,дорогие друзья_наших бойцов_нашей армии_подписчикам
28,2024-08-12 00:00:00+00:00,4,отставке_отставки_уволил_отставку
29,2024-08-12 00:00:00+00:00,1,поручений_поручения_ответственные_срок
30,2024-08-12 00:00:00+00:00,7,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2024-08-12 00:00:00+00:00,19,блогеров_подписчиков_блогеры_законопроект
33,2024-08-12 00:00:00+00:00,3,резолюцию_россию_резолюция_резолюции
35,2024-08-12 00:00:00+00:00,3,спецоперации украине_операции украине_спецоперация_военная операция
37,2024-08-12 00:00:00+00:00,2,сервисы_сервисов_интернет_интернета
40,2024-08-12 00:00:00+00:00,3,мобилизации_мобилизацию_мобилизация_мобилизовать
42,2024-08-12 00:00:00+00:00,1,заблокировали_заблокированы_заблокировал_заблокирован
43,2024-08-12 00:00:00+00:00,5,белоруссией_белоруссию_белоруссия_белоруссии
44,2024-08-12 00:00:00+00:00,1,проинформировал_обстреле_стрельбы_глава государства
45,2024-08-12 00:00:00+00:00,1,школьников_школьники_напали_справедливости
47,2024-08-12 00:00:00+00:00,4,си цзиньпином_цзиньпином_цзиньпин_россия китай
49,2024-08-12 00:00:00+00:00,5,флота_флот_помощник россии_угроз
50,2024-08-12 00:00:00+00:00,1,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2024-08-12 00:00:00+00:00,1,рублей_идентичности_символа_русские
54,2024-08-12 00:00:00+00:00,5,украина new_militarycolumnist_секретарь снбо_new_militarycolumnist_данилов
55,2024-08-12 00:00:00+00:00,1,министром_министров_пост министра_вице премьер
58,2024-08-12 00:00:00+00:00,2,топливо_топлива_бензин_нефтепродуктов
59,2024-08-12 00:00:00+00:00,3,тегеран_иран_иранской_тегерана
60,2024-08-12 00:00:00+00:00,4,youtube_цензуры_ютуб_цензура
62,2024-08-12 00:00:00+00:00,5,возбуждено уголовное_уголовное дело_мятежа_это преступление
64,2024-08-12 00:00:00+00:00,2,переговоров_провел телефонный_поговорил_телефонный разговор
67,2024-08-12 00:00:00+00:00,2,флагом_флагами_международной арене_спортсменов
70,2024-08-12 00:00:00+00:00,5,эфире_вещает_соловьёв live_трансляция
71,2024-08-12 00:00:00+00:00,2,льготы_тарифов_тарифы_льгот
72,2024-08-12 00:00:00+00:00,1,мечети_мусульман_мигрантов_религия
73,2024-08-12 00:00:00+00:00,4,индию_индией_премьер министра_индия
75,2024-08-12 00:00:00+00:00,43,цензуры_цензуре_telegram_телеграм
79,2024-08-12 00:00:00+00:00,2,цензуры_цензура_youtube_русофобию
80,2024-08-12 00:00:00+00:00,1,польшу_польши_польша_поляки
81,2024-08-12 00:00:00+00:00,2,рекламе_рекламу_реклама_нарушении
85,2024-08-12 00:00:00+00:00,4,замминистра обороны_министра обороны_министром обороны_министр обороны
86,2024-08-12 00:00:00+00:00,4,ракетами_ракеты_вооружения_вооружений
90,2024-08-12 00:00:00+00:00,1,министр цифрового_меры поддержки_мер поддержки_министра обороны
94,2024-08-12 00:00:00+00:00,1,google_нарушают_сервисов_грозят
95,2024-08-12 00:00:00+00:00,2,русский народ_русского народа_русские_победы
96,2024-08-12 00:00:00+00:00,2,ветеранам_ветеранов_ветеранов сво_сайт ветераныроссии
97,2024-08-12 00:00:00+00:00,3,уровень доверия_доверяют_доверии_доверия
98,2024-08-12 00:00:00+00:00,2,отношений россии_оскорбления_отношения россии_отношений рф
102,2024-08-12 00:00:00+00:00,1,единой россии_партии единая_единая россия_партию
103,2024-08-12 00:00:00+00:00,5,освободили_увольнение_освобожден_уволен
104,2024-08-12 00:00:00+00:00,2,шутка_события_поделился_человек
108,2024-08-12 00:00:00+00:00,2,россии сообщили_россия планирует_никакой_никаких
111,2024-08-12 00:00:00+00:00,1,прокуратуры_генеральной прокуратуры_заявления россии_правопорядка
113,2024-08-12 00:00:00+00:00,3,абхазии_оппозиции_протестующие_республику
116,2024-08-12 00:00:00+00:00,1,газопровода_северный поток_северного потока_терактов
-1,2024-09-11 00:00:00+00:00,685,украину_власти_россию_переговоры
0,2024-09-11 00:00:00+00:00,71,российские войска_беспилотников_дронов_военные
1,2024-09-11 00:00:00+00:00,54,провел совещание_совещание_совещание членами_совета безопасности
2,2024-09-11 00:00:00+00:00,22,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-09-11 00:00:00+00:00,23,правительство рф_правительства_премьер министр_председатель правительства
4,2024-09-11 00:00:00+00:00,43,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-09-11 00:00:00+00:00,30,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2024-09-11 00:00:00+00:00,14,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2024-09-11 00:00:00+00:00,12,героя россии_герой россии_мужество героизм_героям
9,2024-09-11 00:00:00+00:00,5,персональных данных_персональных_информационной безопасности_данных
10,2024-09-11 00:00:00+00:00,24,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-09-11 00:00:00+00:00,4,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2024-09-11 00:00:00+00:00,1,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2024-09-11 00:00:00+00:00,9,имущества_изъяли_имущество_собственности
14,2024-09-11 00:00:00+00:00,4,движение ветераны_движения ветераны_ветераны_обратились
15,2024-09-11 00:00:00+00:00,19,израилем_иран_ирану_израиль
16,2024-09-11 00:00:00+00:00,7,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-09-11 00:00:00+00:00,3,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-09-11 00:00:00+00:00,5,святой_русского народа_русского_русское
19,2024-09-11 00:00:00+00:00,2,русских_каналов_каналы_русские
20,2024-09-11 00:00:00+00:00,10,сказала_спикера_призвала_спикер совета
22,2024-09-11 00:00:00+00:00,1,молдавии_заседание_отставку_протестов
24,2024-09-11 00:00:00+00:00,6,контрактников_армию_военнослужащих_контракты
25,2024-09-11 00:00:00+00:00,9,дорогие друзья_наших бойцов_нашей армии_подписчикам
26,2024-09-11 00:00:00+00:00,4,армению_армения_армении_пашиняна
28,2024-09-11 00:00:00+00:00,3,отставке_отставки_уволил_отставку
29,2024-09-11 00:00:00+00:00,3,поручений_поручения_ответственные_срок
30,2024-09-11 00:00:00+00:00,11,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2024-09-11 00:00:00+00:00,28,блогеров_подписчиков_блогеры_законопроект
33,2024-09-11 00:00:00+00:00,5,резолюцию_россию_резолюция_резолюции
35,2024-09-11 00:00:00+00:00,3,спецоперации украине_операции украине_спецоперация_военная операция
36,2024-09-11 00:00:00+00:00,1,секретаря рф_назначен_заместителя_заместителем
37,2024-09-11 00:00:00+00:00,2,сервисы_сервисов_интернет_интернета
38,2024-09-11 00:00:00+00:00,1,ввели санкции_новые санкции_санкциях_санкции отношении
40,2024-09-11 00:00:00+00:00,4,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2024-09-11 00:00:00+00:00,8,корея_переговоры_ходе визита_кореи
42,2024-09-11 00:00:00+00:00,1,заблокировали_заблокированы_заблокировал_заблокирован
43,2024-09-11 00:00:00+00:00,2,белоруссией_белоруссию_белоруссия_белоруссии
44,2024-09-11 00:00:00+00:00,1,проинформировал_обстреле_стрельбы_глава государства
45,2024-09-11 00:00:00+00:00,2,школьников_школьники_напали_справедливости
46,2024-09-11 00:00:00+00:00,1,подпишут_подписания_состоится_подписание
48,2024-09-11 00:00:00+00:00,3,азербайджану_задержали_азербайджан_властей
49,2024-09-11 00:00:00+00:00,6,флота_флот_помощник россии_угроз
50,2024-09-11 00:00:00+00:00,10,лукашенко_александр лукашенко_россии белоруссии_белоруссию
55,2024-09-11 00:00:00+00:00,2,министром_министров_пост министра_вице премьер
59,2024-09-11 00:00:00+00:00,15,тегеран_иран_иранской_тегерана
60,2024-09-11 00:00:00+00:00,3,youtube_цензуры_ютуб_цензура
62,2024-09-11 00:00:00+00:00,5,возбуждено уголовное_уголовное дело_мятежа_это преступление
63,2024-09-11 00:00:00+00:00,1,кремлём_турцией_конфликта_турецких
66,2024-09-11 00:00:00+00:00,1,антироссийских_активистов_активисты_оппозиционеров
67,2024-09-11 00:00:00+00:00,3,флагом_флагами_международной арене_спортсменов
68,2024-09-11 00:00:00+00:00,1,депутата_удалить_депутату_депутат
69,2024-09-11 00:00:00+00:00,26,ядерное оружие_применения ядерного_ядерного оружия_ядерное
70,2024-09-11 00:00:00+00:00,1,эфире_вещает_соловьёв live_трансляция
71,2024-09-11 00:00:00+00:00,8,льготы_тарифов_тарифы_льгот
73,2024-09-11 00:00:00+00:00,1,индию_индией_премьер министра_индия
75,2024-09-11 00:00:00+00:00,1,цензуры_цензуре_telegram_телеграм
77,2024-09-11 00:00:00+00:00,1,словакия_словакии_спецслужбы_украину
78,2024-09-11 00:00:00+00:00,3,российские активы_российских активов_санкций_конфисковать
79,2024-09-11 00:00:00+00:00,4,цензуры_цензура_youtube_русофобию
83,2024-09-11 00:00:00+00:00,1,экстренное заседание_сербия_сербии_совета безопасности
86,2024-09-11 00:00:00+00:00,5,ракетами_ракеты_вооружения_вооружений
90,2024-09-11 00:00:00+00:00,2,министр цифрового_меры поддержки_мер поддержки_министра обороны
93,2024-09-11 00:00:00+00:00,1,переговоров_условились_время переговоров_обсуждались
97,2024-09-11 00:00:00+00:00,1,уровень доверия_доверяют_доверии_доверия
99,2024-09-11 00:00:00+00:00,2,самолета_полет_прибыл москву_кремлёвского пула
100,2024-09-11 00:00:00+00:00,1,грузию_грузии_грузия_оппозиции
104,2024-09-11 00:00:00+00:00,3,шутка_события_поделился_человек
108,2024-09-11 00:00:00+00:00,1,россии сообщили_россия планирует_никакой_никаких
110,2024-09-11 00:00:00+00:00,6,участникам_обучение_обучения_время героев
116,2024-09-11 00:00:00+00:00,2,газопровода_северный поток_северного потока_терактов
118,2024-09-11 00:00:00+00:00,3,отставку_недоверия_отставка_отставке
119,2024-09-11 00:00:00+00:00,1,канцлера_украину_германией_канцлер
-1,2024-10-11 00:00:00+00:00,608,украину_власти_россию_переговоры
0,2024-10-11 00:00:00+00:00,58,российские войска_беспилотников_дронов_военные
1,2024-10-11 00:00:00+00:00,32,провел совещание_совещание_совещание членами_совета безопасности
2,2024-10-11 00:00:00+00:00,24,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-10-11 00:00:00+00:00,22,правительство рф_правительства_премьер министр_председатель правительства
4,2024-10-11 00:00:00+00:00,10,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-10-11 00:00:00+00:00,9,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
7,2024-10-11 00:00:00+00:00,4,героя россии_герой россии_мужество героизм_героям
8,2024-10-11 00:00:00+00:00,11,украинскому урегулированию_переговоры_переговоров_переговорах
9,2024-10-11 00:00:00+00:00,7,персональных данных_персональных_информационной безопасности_данных
10,2024-10-11 00:00:00+00:00,36,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-10-11 00:00:00+00:00,8,состоялся телефонный_провел телефонный_переговоры_переговоров
13,2024-10-11 00:00:00+00:00,8,имущества_изъяли_имущество_собственности
14,2024-10-11 00:00:00+00:00,5,движение ветераны_движения ветераны_ветераны_обратились
15,2024-10-11 00:00:00+00:00,2,израилем_иран_ирану_израиль
16,2024-10-11 00:00:00+00:00,2,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-10-11 00:00:00+00:00,2,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-10-11 00:00:00+00:00,17,святой_русского народа_русского_русское
19,2024-10-11 00:00:00+00:00,2,русских_каналов_каналы_русские
20,2024-10-11 00:00:00+00:00,5,сказала_спикера_призвала_спикер совета
21,2024-10-11 00:00:00+00:00,11,церемонию_ветеранов_движение ветераны_церемония
22,2024-10-11 00:00:00+00:00,8,молдавии_заседание_отставку_протестов
24,2024-10-11 00:00:00+00:00,4,контрактников_армию_военнослужащих_контракты
25,2024-10-11 00:00:00+00:00,1,дорогие друзья_наших бойцов_нашей армии_подписчикам
27,2024-10-11 00:00:00+00:00,1,си цзиньпином_цзиньпином_россия китай_си цзиньпин
28,2024-10-11 00:00:00+00:00,3,отставке_отставки_уволил_отставку
30,2024-10-11 00:00:00+00:00,1,нежелательной_экстремистской организацией_антироссийской_террористической организацией
31,2024-10-11 00:00:00+00:00,37,блогеров_подписчиков_блогеры_законопроект
33,2024-10-11 00:00:00+00:00,1,резолюцию_россию_резолюция_резолюции
36,2024-10-11 00:00:00+00:00,4,секретаря рф_назначен_заместителя_заместителем
37,2024-10-11 00:00:00+00:00,1,сервисы_сервисов_интернет_интернета
38,2024-10-11 00:00:00+00:00,1,ввели санкции_новые санкции_санкциях_санкции отношении
40,2024-10-11 00:00:00+00:00,4,мобилизации_мобилизацию_мобилизация_мобилизовать
41,2024-10-11 00:00:00+00:00,6,корея_переговоры_ходе визита_кореи
47,2024-10-11 00:00:00+00:00,4,си цзиньпином_цзиньпином_цзиньпин_россия китай
49,2024-10-11 00:00:00+00:00,7,флота_флот_помощник россии_угроз
50,2024-10-11 00:00:00+00:00,1,лукашенко_александр лукашенко_россии белоруссии_белоруссию
52,2024-10-11 00:00:00+00:00,2,рублей_идентичности_символа_русские
53,2024-10-11 00:00:00+00:00,2,цены нефть_цен нефть_российскую нефть_нефть
58,2024-10-11 00:00:00+00:00,1,топливо_топлива_бензин_нефтепродуктов
59,2024-10-11 00:00:00+00:00,5,тегеран_иран_иранской_тегерана
60,2024-10-11 00:00:00+00:00,1,youtube_цензуры_ютуб_цензура
62,2024-10-11 00:00:00+00:00,12,возбуждено уголовное_уголовное дело_мятежа_это преступление
63,2024-10-11 00:00:00+00:00,1,кремлём_турцией_конфликта_турецких
